restaurant カフェ ラ・ボエム G-Zone銀座店 Cafe La Boheme G-Zone Ginza,"中央区銀座1-2-3, G-ZoneGinza, Tokyo, 104-0061"
restaurant シンガポール海南鶏飯日本橋三井タワー店 singapore kainankeihan nihonbashi tower ten,"東京都中央区日本橋室町2-1-1, 日本橋三井タワー B1F, Tokyo, 103-0022"
restaurant 杜～やまなし～八丁堀本店 YAMANASHI,"東京都 中央区 八丁堀 2-11, メゾンドコート八丁堀1F, Tokyo, 104-0032"
restaurant ファームトゥーゴー FARM TO GO,"東京都中央区銀座3-12-7, 原町ビル1F, Tokyo, 104-0061"
restaurant 寿司ブリトー専門店 のりまき屋 Sushi Burrito NORIMAKIYA,"東京都中央区新川1-9-9, 伊豫隅ビル1F, Tokyo, 104-0033"
restaurant うな串 焼鳥 う成ル 勝どき,"東京都中央区勝どき2-6-8, Tokyo, 104-0054"
restaurant 金の独楽 Kin no Koma,"金の独楽, 1F, Chūō-Ku, Tōkyō-to 104-0031"
 すき家 八丁堀四丁目店 Sukiya Hacchyobori 4 Chome,"中央区八丁堀4-8-2, いちご桜橋ﾋﾞﾙ1F, 104-0032"
restaurant 京町家 小伝馬町店 Kyo machiya Kodenmacho,"東京都中央区日本橋小伝馬町12-5, KDKビル5階, Tokyo, 103-0001"
restaurant 銀座グランブルー GINZA GRAND BLEU,"東京都 中央区 銀座1-20-11, 銀座グランブルー120 1F, Tokyo, 104-0061"
restaurant 俺のイタリアン 八重洲店 Oreno Italian Yaesu,"東京都中央区八重洲2-6-4, 松岡ビル1階, Tokyo, 104-0028"
restaurant オステリア ダ アダ osteria da Ada,"東京都中央区銀座6-4-3, GicrosGinzaGems4F,"
restaurant リピート必至の名物　出汁しゃぶ　京都 瓢喜 銀座本店 Kyoto Hyoki Ginza Main Restaurant,"東京都中央区銀座7-16-14, 銀座イーストビル1階,"
restaurant 日本鶏園 築地店 Nippon Keien Tsukiji,"1-Chōme-8-1 Tsukiji, Chuo City, Tōkyō-to 104-0045"
restaurant 極上和牛専門店おもき 本店 銀座店omoki honten ginzaten,"東京都 中央区 銀座 8-2-1, ニッタビル 7F, Tokyo, 104-0061"
restaurant しらゆき二号店 SHIRAYUKI 2nd Store,"日本、〒104-0041 東京都中央区新富１丁目１１−１, シャルマン八丁堀２F, 東京都 104-0041"
 ローソン 東銀座駅前店 Lawson Higashi Ginza Station,"東京都中央区銀座４‐１４‐１１, Tokyo, 104-0061"
restaurant 東京餃子楼 AKINAI銀座店 Tokyo Gyozaro AKINAIGinza,"4 Chome-1-20 Tsukiji, AKINAI 銀座,"
restaurant おむすびスタンドANDON Omusubi Stand Andon,"3 Chome-11-10 Nihonbashihonchō, Chūō-Ku, Tōkyō-to 103-0023"
restaurant 中国名菜処 悟空 Gokuu,"1 Chome-15-7 Ginza, Chūō-Ku, Tōkyō-to 104-0061"
restaurant グランイート銀座 Gran Eat Ginza,"日本、〒104-0061 東京都中央区銀座２丁目２ 西2-2 銀座インズ2 2f,"
 串かつでんがな 八重洲店,"東京都中央区日本橋3-3-17, Tokyo, 103-0027"
restaurant もつ千 日本橋兜町店 Motsusen Nihonbashi Kabutocho,"兜町第二ビル, 2F, Chūō-Ku, Tōkyō-to 103-0026"
restaurant 日本橋 肉友 Nihonbashi Nikutomo,"日本、〒103-0021 東京都中央区日本橋本石町３丁目２−５, 2F　,"
restaurant 俺のフレンチ 銀座コリドー街店 Oreno French Ginza Corridor,"東京都中央区銀座8-3-12, GINZA須賀ビル2階, Tokyo, 104-0061"
restaurant 熟成とんかつ侍豚　【晴海トリトン店】,"東京都中央区晴海1丁目8-1, 晴海トリトンスクエア3F, Tokyo, 104-0053"
restaurant こたに究極の塩だしかすうどん 銀座店 kotani udon ginza,"東京都 中央区 銀座 3-8-13, 銀座3丁目ビルディング1F,"
restaurant 銀座 ライム ginza lime,"中央区銀座7-2, 銀座コリドー街2F,"
restaurant う福 八丁堀店 Ufuku Hattyoubori,"東京都 中央区 八丁堀4-13-7, Tokyo, 104-0032"
restaurant とろ鮪 人形町店 TOROMAGURO Ningyocho,"東京都中央区日本橋人形町3-7-13, マック人形町ビル2Ｆ, Tokyo, 103-0013"
restaurant ビキニ　ピカール（BIKiNi PICAR）コレド室町店　,"東京都中央区日本橋室町2-2-1, コレド室町2F, Tokyo, 103-0022"
restaurant ピザスライス カミサリー PIZZA SLICE commissary,"東京都中央区日本橋本町3-11-5, 日本橋ライフサイエンスビルディング2-1F,"
restaurant 梨の家 八丁堀店 NASHINOYA HACHOBORI,"中央区 八丁堀2-21-6, 1階, Tokyo, 104-0032"
restaurant とんかつ かつ竹 Tonkatsu Katsutake,"2 Chome-3 Nihonbashiningyocho, 1F, Chūō, Tokyo 103-0013"
restaurant ヴェトナムアリス Vietnam Alice,"日本、〒104-0061 東京都中央区銀座２丁目２−１４, マロニエゲート銀座一１１階, 東京都 104-0061"
restaurant 羽田市場GINZASEVEN HANEDA ICHIBA GINZA SEVEN,"東京都中央区銀座7-14-15, 杉山ビルB1F, Tokyo, 104-0061"
restaurant バビーズ ヤエチカ Bubby's Yaechika,"Bubby'S, Chūō-Ku, Tōkyō-to 104-0028"
 いきなり！ステーキ 晴海トリトンスクエア店 Ikinari Steak Harumi Toriton Square,"東京都中央区晴海1-8-16, 晴海ﾄﾘﾄﾝｽｸｴｱW棟2F, 104-0053"
restaurant さかずきや 八重洲店 SAKAZUKIYA YAESUTEN,"東京都中央区八重洲1-8-9, 八洲ビル2F,"
 マクドナルド 晴海トリトン店 McDonald's HARUMI TRITON,"東京都中央区晴海１－８－１６晴海トリトン内１－２・３, 1040053"
 スターバックス コーヒー 日本橋スルガビル店 Starbucks Coffee Nihonbashi Suruga Bldg.,"東京都中央区日本橋室町1-7-1スルガビル 1f, 103-0022"
restaurant 椿屋珈琲 銀座本館,"東京都中央区銀座7-7-11, 菅原電気ﾋﾞﾙ2F・3F, Tokyo, 104-0061"
restaurant 日本橋松うら（旧ブックシェルフカフェ）,"2 Chome-35-4 Nihonbashihamachō, Chūō-Ku, Tōkyō-To 103-0007, Japan,"
restaurant ニコーズ NICO'S,"東京都中央区日本橋小伝馬町13-2, 井川ビルB1, Tokyo, 103-0001"
restaurant 美食Deli 銀座本店 Bishoku Deli Ginza honten,"日本、〒104-0061 東京都中央区銀座７丁目７−９ 銀座山市ビルb1f,"
 なか卯 築地二丁目店 Nakau Tsukiji 2chome,"東京都中央区築地2-14-1, 河瀬ﾋﾞﾙ, 104-0045"
restaurant 鳥がし　唐揚げ・鳥料理／TORIGASHI,"東京都中央区築地6-27-1, Tokyo, 104-0045"
restaurant 八丁堀 鮨 たじま HATCHOBORI SUSHI TAJIMA,"中央区 八丁堀3-17-14,"
restaurant 日本豚園 八丁堀店 Nippon Ton-En Hacchobori,"3 Chome-21 Hatchobori, Chuo City, Tokyo 104-0032"
restaurant 南インド料理 ダルマサーガラ South Indian Restaurant Dharmasagara,"Ginza, ４丁目14, ギンザエイトビル2F, Chūō-Ku, Tōkyō-to 104-0061"
restaurant トルコ料理 サライ銀座店 SARAY Ginza,"Ginza, 5 Chome−10, 銀座5−10, Chūō-Ku, Tōkyō-to 104-0061"
restaurant しまね魚酒場主水 shimaneuosakabamondo,"東京都 中央区 日本橋室町 1-8-3, NSビル 1F, Tokyo, 103-0022"
restaurant 鶏鬨 はなれ 勝どき清澄通り店 Toridorihanare Kachidoki Kiyosumidori,"東京都中央区勝どき3丁目6番4号, 101,"
restaurant グラス 月島店 guras tsukishima,"東京都中央区月島4-13-11, スペースエアービル1F, Tokyo, 104-0052"
 マクドナルド 銀座二丁目ビル店 McDonald's GINZA 2 CHOME BILLDING,"東京都中央区銀座２－９－４, 1040061"
restaurant ブルーパパイアタイランド 京橋エドグラン店 Blue Papaya Thailand Kyobashi Edogrand,"中央区京橋2-2-1, 京橋エドグラン B1F, Tokyo, 104-0031"
restaurant 銀座 天空飲茶酒家,"東京都中央区銀座7-2-20, パシフィック銀座ビル8F, Tokyo, 104-0061"
restaurant 青蓮 日本橋店 kenkouchuukaan seiren,"東京都中央区八重洲1-3-7, 八重洲ファーストフィナンシャルビル Ｂ1Ｆ, Tokyo, 104-0028"
 マクドナルド 水天宮前東京シティエアターミナル McDonald's SUITENGUMAE,"東京都中央区日本橋箱崎町４２－１, 東京シティ・エアターミナル 2F, 1030015"
restaurant おでん 俺のだし Oden Oreno Dashi,"東京都中央区銀座7-6-6, ギンザメトロビル1階, Tokyo, 104-0061"
restaurant 料理人の味をご自宅で 京都 瓢喜 京橋店 Kyoto Hyoki Kyobashi,"東京都中央区京橋2-7-14, ビュレックス京橋1F, Tokyo, 104-0031"
restaurant ラジャヴェッタ 銀座店 Raja Vetta,"東京都 中央区 明石町2-16, メゾンドールニュー明石1F, Tokyo, 104-0044"
restaurant ワンチャン タイレストラン WAN CHANG Thai Restaurant,"東京都中央区日本橋人形町1-19-3, 昭和ワニスビル1F, Tokyo, 103-0013"
restaurant ど・みそ京橋本店 DO・MISO Kyobashi,"東京都中央区京橋3-4-3, 千成ビル1F,"
restaurant 銀座和食紬,"日本、〒104-0061 東京都中央区銀座８丁目５−１３, マキシドビルB1F, 東京都 104-0061"
restaurant インドネパール創作料理 スリスティ勝どき店 Indian&Nepali restaurant SRISTI Katidoki branch,"東京都 中央区 勝どき1-7-1, 勝どきサンスクエアB1F, Tokyo, 104-0054"
 吉野家 馬喰町店 Yoshinoya BAKUROCHO,"東京都中央区日本橋馬喰町1-5-7 , 103-0002"
restaurant 3種の出汁×創作おでん　銀座おでん田田.（DADA） GINZA ODEN DADA,"東京都中央区銀座2-7-18, メルサ24F, Tokyo, 104-0061"
 スターバックス コーヒー 銀座EXITMELSA店 Starbucks Coffee Ginza EXITMELSA,"東京都中央区銀座5-7-10, Tokyo, 104-0061"
restaurant ラーメンみな瀬 築地店 Ramen Minase Tsukiji,"東京都中央区築地6-9-5, Tokyo, 104-0045"
restaurant ジャルパン Asian Dinning＆Bar Jalpan,"日本、〒103-0025 東京都中央区日本橋茅場町２丁目５−６, 1F,2F, 東京都 103-0025"
restaurant 回転寿司酒場 銀座沼津港 ginza numazuko,"中央区 銀座1-8-19, キラリトギンザ 8F, Tokyo, 104-0061"
 吉野家 新富町店 Yoshinoya SHINTOMICHO,"東京都中央区新富1丁目17-6, 104-0041"
restaurant 餃子酒家 旭 Gyōzashūya Asahi,"日本、〒103-0015 東京都中央区日本橋箱崎町１９−２４ 1f, 箱崎ビル1F,"
 スターバックス コーヒー 京橋駅前 Starbucks Coffee Kyobashi Station,"東京都中央区京橋2-4-12, Tokyo, 104-0031"
restaurant ナタラジ 銀座店 Nataraj Ginza,"Nataraj Restaurant, 7F, Chūō-Ku, Tōkyō-to 104-0061"
 ドミノ・ピザ人形町店 Domino's Pizza Ningyocho Store,"東京都中央区日本橋小網町16-12, Tokyo, 103-0016"
restaurant ヴィラモウラ 銀座本店,"東京都中央区銀座6-2-3, ﾀﾞｲﾜ銀座ｱﾈｯｸｽB1F,"
 フレッシュネスバーガー 日本橋三井タワー Freshness Burger Nihonbashi Mitsui Tower,"中央区日本橋室町2-1-1, 日本橋三井タワーB1階, 103-0022"
 デニーズ 築地店 Denny's TSUKIJI,"東京都中央区築地３－４－１２, 104-0045"
 ローソン 入船店 Lawson Irifune,"東京都中央区入船２‐１０‐７, Tokyo, 104-0042"
restaurant アッサム 築地店 Assam Tsukiji,"アッサム 築地店, Chūō-Ku, Tōkyō-to 104-0045"
restaurant SIRENA,"東京都中央区銀座７-2-14, 第26ポールスタービル5FA号, Tokyo, 104-0061"
restaurant おたべ鮨 Otabe-Sushi,"1 Chome-8-1 Kachidoki, Chūō-Ku, Tōkyō-to 104-0054"
 サブウェイ 日本橋兜町店 Subway Nihonbashi Kabutocho,"東京都中央区日本橋兜町11-2, ｶｽﾀﾘｱ日本橋1Fサブウェイ内, Tokyo, 103-0026"
restaurant アブノ abno,"東京都中央区日本橋馬喰町2-2-1, DDDHOTEL2階, Tokyo, 103-0002"
restaurant お弁当屋ぎん香 八丁堀店 Obentoya Ginka,"東京都中央区新川2-30-11, 庄田ビル1F, Tokyo, 104ｰ0033"
restaurant 漢方ドリンク ファーマシーズ 銀座 FARMACY'S GINZA,"東京都 中央区 銀座 1-3-1, 北有楽ビル 1F, Tokyo, 104-0061"
 天丼てんや 八重洲 Tendon tenya Yaesu,"東京都中央区八重洲2-1, 八重洲地下街南1号, Tokyo, 104-0028"
restaurant 玉ひで 姉妹店 江戸路 edoji,"東京都中央区日本橋人形町1-19-2, TMビル1F2F, Tokyo, 103-0013"
restaurant 日本橋 群八 Nihombashi Gunpachi,"4-13 Nihonbashiyokoyamachō, Chuo City, Tōkyō-To 103-0003, Japan, 太田ビル 1F,"
restaurant 銀座WORLDDINER Ginza WORLDDINER,"日本、〒104-0061 東京都中央区銀座１丁目８−１９, KIRARITOGINZA701, 東京都 104-0061"
restaurant 野菜と食べるごちそうスープ Daily Spoon 東日本橋店,"日本、〒103-0004 東京都中央区東日本橋３丁目３−１５ マウンテンビル B1, B区画, 東京都 103-0004"
restaurant SHANGSHANG日本橋焼餃子 SHANGSHANG Nihonbashi yakkigyoza,"日本、〒103-0022 東京都中央区日本橋室町１丁目１１−１, 大橋ビルB1F1F2F,"
restaurant 佐賀昇 Sumo Restaurant Saganobori,"中央区銀座7-18-15 , 銀座K2ビル, Tokyo, 104-0061"
restaurant ヒマラヤンビレッジ HIMALAYAN VILLAGE,"中央区 日本橋人形町1-7-6, ＨＳビルＢ1Ｆ, Tokyo, 103-0013"
restaurant 鯖みやま SABAMIYAMA,"東京都中央区銀座6-7-7, 第3岩月ビル2F, Tokyo, 104-0061"
 世界の山ちゃん 銀座京橋店 Sekaino Yamachan,"東京都中央区京橋3-3-13, 平和ビル3号館B1, Tokyo, 104-0031"
 スターバックス コーヒー 築地駅前店 Starbucks Coffee Tsukiji Eki-mae,"東京都中央区築地2-12-8大広ビル 1f, 104-0045"
restaurant 俺のスパニッシュ Oreno Spanish,"東京都中央区銀座8-3-12, GINZA須賀ビル1階, Tokyo, 104-0061"
restaurant バンバーガー 八丁堀 Ban Burger HACCHOUBORI,"原価ビストロban！ 八丁堀, 1F, Chūō-Ku, Tōkyō-to 104-0032"
restaurant 寸茶 cuncha,"東京都中央区銀座5-10-10, 銀座ビル1F,"
restaurant AKOMEYA茶屋　AKOMEYA CHAYA,"東京都中央区銀座2-2-6, 104-6601"
restaurant とり貫 torikan,"東京都中央区八重洲2-10-7,"
 吉野家 小伝馬町店 Yoshinoya KODENMACHO,"東京都中央区日本橋堀留町1-11-10, 103-0012"
restaurant 日乃屋カレー兜町店 Hinoya Curry Kabutocho,"中央区日本橋兜町1-13, Tokyo, 103-0026"
restaurant ティーヌン 銀座ファイブ店 Tinun Ginza Five,"東京都中央区銀座5-1, 銀座ファイブB1F, 104-0061"
 スターバックス コーヒー 銀座ファイブ店 Starbucks Coffee,"東京都中央区銀座5丁目1番先, Tokyo, 104-0061"
restaurant Chinese Restaurant 石井飯店 京橋,"東京都中央区京橋3-1-1, 東京スクエアガ-デンB1F, Tokyo, 104-0031"
 幸楽苑 日本橋桜通店 Kourakuen Nihonbashi Sakuradori,"東京都中央区日本橋3-1-3,"
restaurant (ZZZ)語らい処「坐・和民」 八重洲一丁目店 ZA-WATAMI Yaesu 1Chome,"東京都中央区八重洲1-5-21, 八重洲野田ビル（1～3階）, Tokyo, 103-0028"
restaurant SUSHI権八 G-Zone銀座店 SUSHI GONPACHI G-Zone Ginza,"東京都中央区銀座1-2-3, G-ZoneGinza, Tokyo, 104-0061"
restaurant (ZZZ)イタリアンレストラン&バル「ゴハン」 八重洲店 ITALIAN RESTAURANT&BAR「GOHAN」 Yaesu,"東京都中央区日本橋2-3-18, Tokyo, 103-0027"
 吉野家 浜町店 Yoshinoya HAMACHO,"東京都中央区日本橋浜町1-2-4, 103-0007"
restaurant 吉そば 日本橋店 YOSHISOBA -Nihonbashi-,"東京都中央区日本橋室町1-13-1, 1F, Tokyo, 103-0022"
restaurant 月島アールキッチンビストロ&ダイナー TsukisimaR Kichen bistro & dineer,"東京都中央区月島3-15-5, 月島一棟ビル1F2F, Tokyo, 104-0052"
 ナチュラルローソン 佃二丁目店 NATURAL LAWSON Tsukuda 2Chome,"東京都中央区佃2‐1‐3, Kanagawa, 104-0051"
restaurant フージンツリー コレド室町テラス店 FUJIN TREE COREDO Muromachi Terrace,"東京都中央区日本橋室町3-2-1, コレド室町テラス2F, Tokyo, 103-0022"
restaurant 新潟・佐渡島両津港直送 土風炉 京橋店 Tofuro Kyohashi,"東京都中央区京橋2-5-7, Tokyo, 104-0031"
 なか卯 日本橋二丁目店 Nakau Nihonbashi 2chome,"東京都中央区日本橋2-9-5, ｱｻﾋﾋﾞﾙ1F, 103-0027"
restaurant 銀座シシリア ginzasicilia,"東京都中央区銀座8-2-8, 京都新聞銀座ビルB1F, Tokyo, 104-0061"
restaurant スープカリー専門店 札幌ドミニカ 銀座店 Sapporo Dominica ginzaten,"中央区京橋3-4-1, TM銀座ビル2F, Tokyo, 104-0031"
restaurant ちよだ鮨 聖路加タワー店 Chiyoda Sushi Seiruka Tower,"東京都中央区明石町8-1, 聖路加タワ-1Ｆ, Tokyo, 104-0044"
restaurant 天鴻餃子房 別館 東日本橋店 Tenkogyozabo Higashinihon,"東京都 中央区 東日本橋3-7-7, Tokyo, 103-0004"
restaurant なるとキッチン 人形町店 Naruto Kitchen Ningyocho,"東京都 中央区 日本橋人形町 3-3-2, 竹内ビル１F, Tokyo, 103-0013"
 ローソン 日本橋蛎殻町店 Lawson Nihonbashikakigaracho,"東京都中央区日本橋蛎殻町１‐１‐１, Tokyo, 103-0014"
restaurant 華風居酒屋 たつ昇 Chinese Restaurant Tatsusho,"日本、〒103-0025 東京都中央区日本橋茅場町３丁目１−４, 1F2F,"
restaurant ソルティーダイニング Soaltee Dining,"東京都中央区東日本橋2-16-10,"
restaurant 宮崎地鶏炭火焼 車 銀座一丁目店 MIYAZAKIJIDORISUMIBIYAKI KURUMA GINZA1chome,"東京都中央区銀座1-5-10, GINZA1st5BldgBF1, Tokyo, 104-0061"
restaurant PRONTO 東銀座店,"東京都中央区銀座4-12-19, 日章興産ビル1F-2F, Tokyo, 104-0061"
restaurant パスタ メルカート Pasta Mercato,"中央区ginza, 七 丁目10番, Chūō-Ku, Tōkyō-to 104-0061"
restaurant ワインバー アメ Wine bar AME,"東京都中央区日本橋箱崎町5-15, エヴァーグリーンマツモト1F, Tokyo, 103-0015"
restaurant 超特濃ごまアイス専門店 銀座店 GOMAYA KUKI GINZA,"中央区銀座4-3-1 , 並木館銀座9F Re:Dine GINZA 内, Tokyo, 104-0061"
restaurant 吉祥寺肉山の焼肉弁当 銀座店 Kichijoji Nikuyamanoyakinikubenntou ginzaten,"1 Chome-1-6 Shintomi, Chūō-Ku, Tōkyō-to 104-0041"
restaurant ピッツァクラフト pizza crafti,"東京都中央区日本橋富沢町10-13, 富沢コアビル1F, Tokyo, 103-0006"
 デニーズ 東銀座店 Denny's HIGASHIGINNZA,"東京都中央区銀座６－１６－１２, 104-0061"
 ナチュラルローソン 中央銀座一丁目店 NATURAL LAWSON Chuo Ginza 1Chome,"東京都中央区銀座1‐13‐15, Tokyo, 104-0061"
restaurant 焼かない焼肉弁当 X-BEEF Ungrilled Yakiniku Bento X-BEEF,"中央区銀座4-3-1 , 並木館銀座9F Re:Dine GINZA内, Tokyo, 104-0061"
restaurant 麻辣大学晴海店 maradaigaku harumiten,"東京都中央区晴海1-8-16, 晴海トリトン内3-08区画, Tokyo, 104-0053"
restaurant エノテカ眞 Enoteca Shin,"日本、〒104-0032 東京都中央区八丁堀４丁目１４−１, ライオンズマンション　1F, 東京都 104-0032"
restaurant ポキとサラダの専門店 Fresh Days,"東京都中央区東日本橋3丁目3番15号, マウンテンビル地下1階B区画, Tokyo, 103-0004"
